weblink (doi, website)	Paper_name / source	City	Infra-urban territorial unit	Category	Sub-category	Year	Year (end)	Indicator	Value	Unit	Per capita / total	OBS
10.1073/pnas.1504315112	Energy and material flows of megacities	Cairo		Waste	final disposal	2001		Total solid waste disposal	5888.16	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Cairo		Waste	final disposal	2006		Total solid waste disposal	7534.87	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Cairo		Waste	final disposal	2011		Total solid waste disposal	9560.68	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Tehran		Waste	final disposal	2011		Solid waste disposal - land	2555.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Istanbul		Waste	final disposal	2001		Solid waste disposal - land	3465.39	Kt		comment says: "too large?"
10.1073/pnas.1504315112	Energy and material flows of megacities	Istanbul		Waste	final disposal	2006		Solid waste disposal - land	4575.59	Kt		comment says: "too large?"
10.1073/pnas.1504315112	Energy and material flows of megacities	Istanbul		Waste	final disposal	2011		Solid waste disposal - land	5292.50	Kt		comment says: "too large?"
10.1073/pnas.1504315112	Energy and material flows of megacities	Istanbul		Waste	final disposal	2001		Waste incineration	3051.21	Kt		comment says: "too large?"
10.1073/pnas.1504315112	Energy and material flows of megacities	Istanbul		Waste	final disposal	2006		Waste incineration	3851.21	Kt		comment says: "too large?"
10.1073/pnas.1504315112	Energy and material flows of megacities	Istanbul		Waste	final disposal	2011		Waste incineration	4498.63	Kt		comment says: "too large?"
10.1073/pnas.1504315112	Energy and material flows of megacities	Istanbul		Waste	final disposal	2001		Total solid waste disposal	6516.60	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Istanbul		Waste	final disposal	2006		Total solid waste disposal	8426.80	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Istanbul		Waste	final disposal	2011		Total solid waste disposal	9791.13	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Manila		Waste	final disposal	2006		Solid waste disposal - land	2124.74	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Manila		Waste	final disposal	2011		Solid waste disposal - land	2683.74	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Manila		Waste	final disposal	2006		Total solid waste disposal	2124.74	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Manila		Waste	final disposal	2011		Total solid waste disposal	2683.74	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Jakarta		Waste	final disposal	2001		Solid waste disposal - land	4860.92	Kt		reporter uncertainty
10.1073/pnas.1504315112	Energy and material flows of megacities	Jakarta		Waste	final disposal	2006		Solid waste disposal - land	5672.98	Kt		reporter uncertainty
10.1073/pnas.1504315112	Energy and material flows of megacities	Jakarta		Waste	final disposal	2011		Solid waste disposal - land	5489.24	Kt		reporter uncertainty
10.1073/pnas.1504315112	Energy and material flows of megacities	Jakarta		Waste	final disposal	2001		Total solid waste disposal	4860.92	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Jakarta		Waste	final disposal	2006		Total solid waste disposal	5672.98	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Jakarta		Waste	final disposal	2011		Total solid waste disposal	5489.24	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Delhi		Waste	final disposal	2001		Solid waste disposal - land	2233.00	Kt		90% waste to landfill; 5% composted
10.1073/pnas.1504315112	Energy and material flows of megacities	Delhi		Waste	final disposal	2006		Solid waste disposal - land	2443.00	Kt		90% waste to landfill; 5% composted
10.1073/pnas.1504315112	Energy and material flows of megacities	Delhi		Waste	final disposal	2011		Solid waste disposal - land	2956.00	Kt		90% waste to landfill; 5% composted
10.1073/pnas.1504315112	Energy and material flows of megacities	Delhi		Waste	final disposal	2013		Waste incineration	1204.50	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Delhi		Waste	final disposal	2001		Total solid waste disposal	2233.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Delhi		Waste	final disposal	2006		Total solid waste disposal	2443.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Delhi		Waste	final disposal	2011		Total solid waste disposal	4160.50	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Mumbai		Waste	final disposal	2001		Solid waste disposal - land	3580.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Mumbai		Waste	final disposal	2006		Solid waste disposal - land	3750.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Mumbai		Waste	final disposal	2011		Solid waste disposal - land	5490.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Mumbai		Waste	final disposal	2001		Waste incineration	0.00	Kt		facilities expected to operate soon
10.1073/pnas.1504315112	Energy and material flows of megacities	Mumbai		Waste	final disposal	2006		Waste incineration	0.00	Kt		facilities expected to operate soon
10.1073/pnas.1504315112	Energy and material flows of megacities	Mumbai		Waste	final disposal	2011		Waste incineration	0.00	Kt		facilities expected to operate soon
10.1073/pnas.1504315112	Energy and material flows of megacities	Mumbai		Waste	final disposal	2001		Total solid waste disposal	3580.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Mumbai		Waste	final disposal	2006		Total solid waste disposal	3750.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Mumbai		Waste	final disposal	2011		Total solid waste disposal	5490.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Kolkata		Waste	final disposal	2003		Solid waste disposal - land	1065.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Kolkata		Waste	final disposal	2005		Solid waste disposal - land	1067.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Kolkata		Waste	final disposal	2013		Solid waste disposal - land	1070.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Kolkata		Waste	final disposal	2001		Waste incineration	0.00	Kt		facilities expected to operate soon
10.1073/pnas.1504315112	Energy and material flows of megacities	Kolkata		Waste	final disposal	2006		Waste incineration	0.00	Kt		facilities expected to operate soon
10.1073/pnas.1504315112	Energy and material flows of megacities	Kolkata		Waste	final disposal	2011		Waste incineration	0.00	Kt		facilities expected to operate soon
10.1073/pnas.1504315112	Energy and material flows of megacities	Kolkata		Waste	final disposal	2001		Total solid waste disposal	1065.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Kolkata		Waste	final disposal	2006		Total solid waste disposal	1067.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Kolkata		Waste	final disposal	2011		Total solid waste disposal	1070.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Karachi		Waste	final disposal	2001		Solid waste disposal - land	400.00	Kt		comment says: not sure?
10.1073/pnas.1504315112	Energy and material flows of megacities	Karachi		Waste	final disposal	2006		Solid waste disposal - land	900.00	Kt		comment says: not sure?
10.1073/pnas.1504315112	Energy and material flows of megacities	Karachi		Waste	final disposal	2011		Solid waste disposal - land	1600.00	Kt		comment says: not sure?
10.1073/pnas.1504315112	Energy and material flows of megacities	Karachi		Waste	final disposal	2006		Waste incineration	109.50	Kt		comment says: not sure?
10.1073/pnas.1504315112	Energy and material flows of megacities	Karachi		Waste	final disposal	2001		Total solid waste disposal	400.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Karachi		Waste	final disposal	2006		Total solid waste disposal	1009.50	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Karachi		Waste	final disposal	2011		Total solid waste disposal	1600.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Dhaka		Waste	final disposal	2001		Solid waste disposal - land	766.50	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Dhaka		Waste	final disposal	2006		Solid waste disposal - land	985.50	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Dhaka		Waste	final disposal	2011		Solid waste disposal - land	1387.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Dhaka		Waste	final disposal	2001		Waste incineration	0.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Dhaka		Waste	final disposal	2006		Waste incineration	0.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Dhaka		Waste	final disposal	2011		Waste incineration	0.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Dhaka		Waste	final disposal	2001		Total solid waste disposal	766.50	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Dhaka		Waste	final disposal	2006		Total solid waste disposal	985.50	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Dhaka		Waste	final disposal	2011		Total solid waste disposal	1387.00	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Seoul		Waste	final disposal	2011		Solid waste disposal - land	1930.98	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Seoul		Waste	final disposal	2006		Waste incineration	320.56	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Seoul		Waste	final disposal	2011		Waste incineration	726.13	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Seoul		Waste	final disposal	2006		Total solid waste disposal	2891.24	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Seoul		Waste	final disposal	2011		Total solid waste disposal	2657.11	Kt		calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Tokyo		Waste	final disposal	2001		Solid waste disposal - land	2051.09	Kt		scaled by population
10.1073/pnas.1504315112	Energy and material flows of megacities	Tokyo		Waste	final disposal	2006		Solid waste disposal - land	2882.62	Kt		scaled by population
10.1073/pnas.1504315112	Energy and material flows of megacities	Tokyo		Waste	final disposal	2011		Solid waste disposal - land	1609.66	Kt		scaled by population
10.1073/pnas.1504315112	Energy and material flows of megacities	Tokyo		Waste	final disposal	2001		Waste incineration	13048.17	Kt		scaled by population
10.1073/pnas.1504315112	Energy and material flows of megacities	Tokyo		Waste	final disposal	2006		Waste incineration	11963.83	Kt		scaled by population
10.1073/pnas.1504315112	Energy and material flows of megacities	Tokyo		Waste	final disposal	2011		Waste incineration	10833.43	Kt		scaled by population
10.1073/pnas.1504315112	Energy and material flows of megacities	Tokyo		Waste	final disposal	2001		Total solid waste disposal	15099.26	Kt		scaled by population. calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Tokyo		Waste	final disposal	2006		Total solid waste disposal	14846.45	Kt		scaled by population. calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Tokyo		Waste	final disposal	2011		Total solid waste disposal	12443.09	Kt		scaled by population. calculated
10.1073/pnas.1504315112	Energy and material flows of megacities	Osaka		Waste	final disposal	2011		Solid waste disposal - land	960.21	Kt		scaled by population. includes residue from incineration; see survey
10.1073/pnas.1504315112	Energy and material flows of megacities	Osaka		Waste	final disposal	2011		Waste incineration	5853.80	Kt		scaled by population
10.1073/pnas.1504315112	Energy and material flows of megacities	Osaka		Waste	final disposal	2011		Total solid waste disposal	6814.01	Kt		scaled by population
10.1073/pnas.1504315112	Energy and material flows of megacities	Shenzhen		Waste	final disposal	2001		Solid waste disposal - land	2975.67	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shenzhen		Waste	final disposal	2006		Solid waste disposal - land	2577.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shenzhen		Waste	final disposal	2011		Solid waste disposal - land	2795.70	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shenzhen		Waste	final disposal	2001		Waste incineration	868.34	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shenzhen		Waste	final disposal	2006		Waste incineration	752.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shenzhen		Waste	final disposal	2011		Waste incineration	1781.60	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shenzhen		Waste	final disposal	2001		Total solid waste disposal	3844.01	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shenzhen		Waste	final disposal	2006		Total solid waste disposal	3329.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shenzhen		Waste	final disposal	2011		Total solid waste disposal	4577.30	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Guangzhou		Waste	final disposal	2001		Solid waste disposal - land	2440.00	Kt		land/incineration not specified
10.1073/pnas.1504315112	Energy and material flows of megacities	Guangzhou		Waste	final disposal	2006		Solid waste disposal - land	2550.00	Kt		land/incineration not specified
10.1073/pnas.1504315112	Energy and material flows of megacities	Guangzhou		Waste	final disposal	2011		Solid waste disposal - land	3207.60	Kt		land/incineration not specified
10.1073/pnas.1504315112	Energy and material flows of megacities	Guangzhou		Waste	final disposal	2001		Total solid waste disposal	2440.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Guangzhou		Waste	final disposal	2006		Total solid waste disposal	2550.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Guangzhou		Waste	final disposal	2011		Total solid waste disposal	3207.60	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shanghai		Waste	final disposal	2006		Solid waste disposal - land	2088.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shanghai		Waste	final disposal	2011		Solid waste disposal - land	3627.10	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shanghai		Waste	final disposal	2006		Waste incineration	1145.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shanghai		Waste	final disposal	2011		Waste incineration	592.30	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shanghai		Waste	final disposal	2006		Total solid waste disposal	3233.00	Kt		
10.1073/pnas.1504315112	Energy and material flows of megacities	Shanghai		Waste	final disposal	2011		Total solid waste disposal	4219.40	Kt		
